Keyword,Title_length,Book,BookChapter,Conference,Dataset,Journal,Patent,Repository,Thesis,NULL:unknown,year,page_length,n_citation,author_num,keywords_length,keyword_in_title,keyword_in_keywords,label,title,keywords
deployment,14,False,False,True,False,False,False,False,False,False,2010,0,50,9,37,False,True,-1,unclos under ice survey - an historic auv deployment in the canadian high arctic,"[u'sea ice', u'software', u'defence research and development canada', u'autonomous underwater vehicle', u'short range localization system', u'frequency 1500 hz', u'new technology', u'underwater vehicles bathymetry oceanographic equipment pressure sensors remotely operated vehicles sea ice surveying temperature sensors', u'variable ballast system', u'underwater vehicles', u'seabird sbe49 conductivity temperature depth sensor', u'electronic ballasts', u'temperature sensors', u'unclos under ice survey', u'testing', u'remotely operated vehicles', u'vehicles ice planning arctic testing electronic ballasts software', u'arctic', u'canadian high arctic', u'auv deployment', u'high arctic', u'kongsberg simrad em2000 multibeam echosounder', u'long range homing system', u'surveying', u'natural resource', u'continental shelf', u'planning', u'pressure sensors', u'vehicles', u'remotely operated vehicle', u'under ice bathymetric surveys', u'bathymetry', u'oceanographic equipment', u'ice', u'frequency 1500 hz unclos under ice survey auv deployment canadian high arctic autonomous underwater vehicle under ice bathymetric surveys variable ballast system long range homing system data transfer short range localization system defence research and development canada seabird sbe49 conductivity temperature depth sensor kongsberg simrad em2000 multibeam echosounder remotely operated vehicle natural resources canada', u'data transfer', u'natural resources canada']"
theory,5,False,False,True,False,False,False,False,False,False,2001,0,50,1,5,False,True,-1,coding theory: tutorial & survey,"[u'codes', u'chromium', u'computer science', u'tutorial codes chromium computer science', u'tutorial']"
theory,9,False,False,False,False,False,False,False,False,False,1962,0,50,2,28,False,True,-1,a critical survey of queueing theory |[mdash]| part 2,"[u'forecasting', u'reliability', u'project management', u'information systems', u'maintenance', u'soft or', u'information technology', u'packing', u'operations research', u'location', u'investment', u'journal', u'journal of the operational research society', u'inventory', u'purchasing', u'history of or', u'logistics', u'marketing', u'scheduling', u'production', u'communications technology', u'computer science', u'operational research', u'applications of operational research', u'or society', u'jors', u'management science', u'infrastructure']"
theory,11,False,False,True,False,False,False,False,False,False,2016,0,0,2,6,False,True,-1,dsn 2016 tutorial: resilience for scientific computing: from theory to practice,"[u'software', u'protocols', u'resilience', u'tutorials', u'fault tolerant systems', u'fault tolerance']"
selection,10,False,False,False,False,False,False,False,False,False,2015,0,0,1,3,False,True,-1,a survey of feature selection methods : algorithms and software,"[u'software', u'thesis', u'feature selection']"
selection,14,False,False,True,False,False,False,False,False,False,2015,0,50,5,22,False,True,-1,mining survey data on university students to determine trends in the selection of majors,"[u'databases', u'data mining model', u'quality education', u'further education data mining educational administrative data processing educational courses educational institutions', u'association rules and apriori algorithm data mining education data', u'association rules and apriori algorithm', u'university student enrollment', u'knowledge extraction', u'student course', u'association rules', u'data mining', u'higher education institution', u'educational administrative data processing', u'education association rules databases clustering algorithms computer science zoology', u'major selection', u'educational courses', u'clustering algorithms', u'zoology', u'computer science', u'further education', u'knowledge extraction data mining model university student enrollment major selection higher education institution quality education student course', u'education data']"
face tracking,6,False,False,True,False,False,False,False,False,False,2014,0,50,2,8,False,True,-1,technology survey on video face tracking,"[u'databases', u'software', u'algorithm development', u'schools and universities', u'analytics', u'facial recognition systems', u'video', u'cameras']"
protocols,7,False,False,False,False,True,False,False,False,False,1991,0,130,2,57,True,True,-1,synthesis of communication protocols: survey and assessment,"[u'error recovery patterns', u'distributed system', u'synchronous mode of behavior', u'protocols', u'error recovery', u'systeme reparti', u'design process', u'metodologia', u'synthese', u'protocole transmission', u'service orientation', u'estudio comparativo', u'sistema informatico', u'reseau ordinateur', u'protocol design', u'conception', u'communication protocols synthesis', u'transmission message', u'computer system', u'interactive method', u'indexing terms', u'error recovery patterns communication protocols synthesis survey assessment interactive methods design process synchronous mode of behavior communicating entities semantic correctness', u'methodologie', u'message transmission', u'synthesis', u'sintesis', u'interactive methods', u'computer network', u'etude comparative', u'error analysis', u'communication effectiveness', u'protocolo transmision', u'access protocols computer science communication effectiveness context aware services context modeling design methodology performance analysis error analysis error correction', u'sistema repartido', u'error correction', u'comparative study', u'performance analysis', u'communicating entities', u'red ordenador', u'diseno', u'access protocols', u'communication protocol', u'design', u'systeme informatique', u'computer science', u'methodology', u'semantic correctness', u'survey', u'context modeling', u'communication pattern', u'assessment', u'communication service', u'transmision mensaje', u'design methodology', u'context aware services', u'transmission protocol', u'no reference']"
e-business,15,True,False,False,False,False,False,False,False,False,2003,0,50,1,40,False,False,-1,the international finance corporation's mba survey: how developing country firms rate local business school training,"[u'schools', u'business education', u'universities', u'learning', u'business students', u'curricula', u'computer skills', u'work experience', u'language skills', u'degrees', u'literacy', u'teaching and learning', u'attention', u'satisfiability', u'science teaching', u'career', u'communication skill', u'curriculum', u'graduate degrees', u'business school', u'tertiary education', u'developing country', u'business schools', u'international finance corporation', u'communication skills', u'intelligence', u'perception', u'south asian', u'primary education', u'educational sciences', u'ability', u'ict policy and strategies', u'latin american', u'communication', u'programs', u'programming', u'transition countries', u'teaching', u'technical training', u'graduate education']"
microarray,13,False,False,False,False,False,False,False,False,False,2006,0,0,11,16,True,True,-1,the abrf marg microarray survey 2005: taking the pulse of the microarray field,"[u'software', u'animals', u'genomics', u'mice', u'protein array analysis', u'data interpretation statistical', u'protein array', u'reverse transcriptase polymerase chain reaction', u'microarray', u'humans', u'proteomics', u'computational biology', u'affymetrix', u'survey', u'oligonucleotide array sequence analysis', u'bioinformatics']"
