keyword,id,result_order,year,HTML,Text,pdf,DOC,other_type,book,edu,org,com,other_domain,exact_keyword_title,all_word,citation#,title_length,occurences_title,colon,doc,survey,tutorial,review,position_k,position_d,label,title,src
independent component analysis,1548802052,1,2001,False,False,False,False,False,True,False,False,False,False,False,False,8316,30,0,False,False,False,False,False,0.0,0.0,-1,Independent Component Analysis,https://link.springer.com/content/pdf/10.1007%2F978-1-84882-491-1_7.pdf
independent component analysis,2099741732,2,1994,False,False,True,False,False,False,False,False,False,False,False,False,7111,46,2,False,False,False,False,False,0.1666666666666666,0.0,-1,"Independent component analysis, a new concept?",http://www.gipsa-lab.grenoble-inp.fr/~pierre.comon/FichiersPdf/como94-SP.pdf
independent component analysis,2108384452,3,1995,False,False,True,False,False,False,False,False,False,False,False,False,7752,80,0,False,False,False,False,False,0.0,0.0,-1,An information-maximization approach to blind separation and blind deconvolution,http://cfmriweb.ucsd.edu/ttliu/be280a_12/Bell_Sejnowski_1995.pdf
independent component analysis,2123649031,4,2000,False,False,True,False,False,False,False,False,False,False,False,False,6492,59,2,True,False,False,False,False,0.1666666666666666,0.0,-1,Independent component analysis: algorithms and applications,http://amber.feld.cvut.cz/bio/konopka/file/1.pdf
independent component analysis,2141224535,5,1999,False,False,True,False,False,False,False,False,False,False,True,True,5115,73,3,False,False,False,False,False,0.7777777777777778,0.0,0,Fast and robust fixed-point algorithms for independent component analysis,https://www.cs.helsinki.fi/u/ahyvarin/papers/TNN99new.pdf
mobile robot,2015861736,1,2010,False,False,False,False,False,False,False,False,False,False,False,False,1242,49,0,False,False,False,False,False,0.0,0.0,1,Convolutional networks and applications in vision,http://ieeexplore.ieee.org/abstract/document/5537907
mobile robot,2152671441,2,2007,False,False,False,False,False,False,False,False,False,False,False,False,2750,38,0,True,False,False,False,False,0.0,0.0,1,MonoSLAM: Real-Time Single Camera SLAM,http://dx.doi.org/10.1109/TPAMI.2007.1049
mobile robot,2963001155,3,2018,False,False,False,False,False,False,False,False,False,False,False,False,732,81,0,True,False,False,False,False,0.0,0.0,1,Social GAN: Socially Acceptable Trajectories with Generative Adversarial Networks,http://dblp.uni-trier.de/db/journals/corr/corr1803.html#abs-1803-10892
mobile robot,2162991084,4,2011,True,False,False,False,False,False,False,False,False,False,False,False,1181,61,0,False,False,False,False,False,0.0,0.0,1,Minimum snap trajectory generation and control for quadrotors,http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.ieee-000005980409
mobile robot,2146881125,5,2006,False,False,False,False,False,False,False,False,False,False,False,False,2687,45,0,True,False,False,False,False,0.0,0.0,0,Simultaneous localization and mapping: part I,http://dblp.uni-trier.de/db/journals/ram/ram13.html#Durrant-WhyteB06
business process,1490658580,1,2011,True,False,False,False,False,True,False,False,False,False,False,False,1487,76,0,True,False,False,False,False,0.0,0.0,1,"Process Mining: Discovery, Conformance and Enhancement of Business Processes",http://ci.nii.ac.jp/ncid/BB06240391
business process,2089758604,2,2010,False,False,False,False,False,False,False,False,False,False,False,False,2264,26,0,False,False,False,False,False,0.0,0.0,0,The path of the smart grid,http://ieeexplore.ieee.org/abstract/document/5357331
business process,1955934323,3,1996,True,False,False,False,False,True,False,False,False,False,False,False,6714,56,0,True,False,False,False,False,0.0,0.0,-1,The Balanced Scorecard: Translating Strategy into Action,http://ecsocman.hse.ru/text/19189222/
business process,2097565277,4,2007,False,False,False,False,False,False,False,False,False,False,False,False,1809,76,0,True,False,False,False,False,0.0,0.0,0,"Service oriented architectures: approaches, technologies and research issues",http://dx.doi.org/10.1007/s00778-007-0044-3
business process,1532916860,5,2004,True,False,False,False,False,True,False,False,False,False,False,False,2330,80,0,True,False,False,False,False,0.0,0.0,-1,The Toyota way : 14 management principles from the world's greatest manufacturer,http://ci.nii.ac.jp/ncid/BA65390491
fuzzy logic,2019207321,1,1993,True,False,False,False,False,False,False,False,False,False,False,False,12121,52,1,True,False,False,False,False,0.4,0.0,0,ANFIS: adaptive-network-based fuzzy inference system,https://dblp.uni-trier.de/db/journals/tsmc/tsmc23.html#Jang93
fuzzy logic,2951428788,2,2004,False,False,True,False,False,False,False,False,False,False,False,False,14,32,0,False,False,False,False,False,0.0,0.0,-1,Fuzzy Identity Based Encryption.,https://eprint.iacr.org/2004/086.pdf
fuzzy logic,1498316612,3,2005,False,False,False,False,False,False,False,False,False,False,False,False,3123,31,0,False,False,False,False,False,0.0,0.0,1,Fuzzy identity-based encryption,http://dx.doi.org/10.1007/11426639_27
fuzzy logic,2330022088,4,2011,False,False,True,False,False,True,False,False,False,False,False,False,5335,47,0,True,False,False,False,False,0.0,0.0,0,Fuzzy Sets and Systems: Theory and Applications,https://link.springer.com/content/pdf/10.1057%2Fjors.1982.38.pdf
fuzzy logic,562026345,5,2008,True,False,False,False,False,True,False,False,False,False,False,False,2439,78,0,True,False,False,False,False,0.0,0.0,0,Fuzzy Control Systems Design and Analysis: A Linear Matrix Inequality Approach,http://cds.cern.ch/record/991524
image segmentation,2806070179,1,2020,False,False,False,False,False,False,False,False,False,False,False,False,674,10,0,False,False,False,False,False,0.0,0.0,1,Mask R-CNN,http://dblp.uni-trier.de/db/journals/pami/pami42.html#HeGDG20
image segmentation,2884561390,2,2020,False,False,False,False,False,False,False,False,False,False,False,False,1328,37,0,False,False,False,False,False,0.0,0.0,1,Focal Loss for Dense Object Detection,http://dblp.uni-trier.de/db/journals/pami/pami42.html#LinGGHD20
image segmentation,2963881378,3,2017,False,False,False,False,False,False,False,False,False,False,False,False,6766,80,0,True,False,False,False,False,0.0,0.0,1,SegNet: A Deep Convolutional Encoder-Decoder Architecture for Image Segmentation,http://ieeexplore.ieee.org/iel7/34/8094206/07803544.pdf
image processing,1901129140,1,2015,False,False,True,False,False,False,False,False,False,False,False,False,26298,63,0,True,False,False,False,False,0.0,0.0,1,U-Net: Convolutional Networks for Biomedical Image Segmentation,https://link.springer.com/content/pdf/10.1007%2F978-3-319-24574-4_28.pdf
image processing,2099540110,2,2012,False,False,False,False,False,False,False,False,False,False,False,False,30780,47,1,True,False,False,False,False,0.7777777777777778,0.0,1,NIH Image to ImageJ: 25 years of image analysis,https://www.scienceopen.com/document?id=4bc44685-2b12-4adc-ad5b-96212c3ae047
image processing,2133665775,3,2004,False,False,False,False,False,False,False,False,False,False,False,False,26768,72,0,True,False,False,False,False,0.0,0.0,-1,Image quality assessment: from error visibility to structural similarity,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1284395
image processing,2109255472,4,2015,False,False,False,False,False,False,False,False,False,False,False,False,3480,77,0,False,False,False,False,False,0.0,0.0,0,Spatial Pyramid Pooling in Deep Convolutional Networks for Visual Recognition,http://doi.org/10.1109/TPAMI.2015.2389824
image processing,2164598857,5,2001,False,False,False,False,False,False,False,False,False,False,False,False,14619,65,0,False,False,False,False,False,0.0,0.0,-1,Rapid object detection using a boosted cascade of simple features,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=990517
internet of things,2105103777,1,2010,False,False,False,False,True,False,False,False,False,False,False,False,10358,32,1,True,False,True,False,False,0.3333333333333333,0.8333333333333334,1,The Internet of Things: A survey,https://core.ac.uk/display/54566679
internet of things,2953060200,2,2012,False,False,True,False,False,False,False,False,False,False,False,False,25,81,1,True,False,False,False,False,0.0909090909090909,0.0,-1,"Internet of Things (IoT): A Vision, Architectural Elements, and Future Directions",https://arxiv.org/pdf/1207.0203.pdf
internet of things,2058401212,3,2014,False,False,False,False,False,False,False,False,False,False,False,False,3410,35,1,False,False,False,False,False,0.1666666666666666,0.0,1,Internet of Things for Smart Cities,http://ieeexplore.ieee.org/document/6740844/?part=1
internet of things,2416799949,4,2016,False,False,False,False,False,False,False,False,False,False,False,False,3006,37,0,True,False,False,False,False,0.0,0.0,1,Edge Computing: Vision and Challenges,https://ieeexplore.ieee.org/iel7/6488907/7563473/07488250.pdf
segmentation,2952232639,1,2015,False,False,True,False,False,False,False,False,False,False,False,False,112,63,0,True,False,False,False,False,0.0,0.0,1,U-Net: Convolutional Networks for Biomedical Image Segmentation,http://arxiv.org/pdf/1505.04597.pdf
segmentation,2951638509,2,2013,False,False,True,False,False,False,False,False,False,False,True,True,543,80,1,False,False,False,False,False,0.9,0.0,1,Rich feature hierarchies for accurate object detection and semantic segmentation,http://export.arxiv.org/pdf/1311.2524
segmentation,2102605133,3,2014,False,False,False,False,False,False,False,False,False,False,False,False,14070,80,0,False,False,False,False,False,0.0,0.0,1,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,http://doi.org/10.1109/CVPR.2014.81
segmentation,2952632681,4,2014,False,False,True,False,False,False,False,False,False,False,False,False,857,54,0,False,False,False,False,False,0.0,0.0,1,Fully Convolutional Networks for Semantic Segmentation,http://export.arxiv.org/pdf/1605.06211
convolutional neural network,2194775991,1,2016,False,False,False,False,False,False,False,False,False,False,False,False,76343,44,0,False,False,False,False,False,0.0,0.0,1,Deep Residual Learning for Image Recognition,http://dblp.uni-trier.de/db/conf/cvpr/cvpr2016.html#HeZRS16
convolutional neural network,2618530766,2,2017,False,False,False,False,False,False,False,False,False,False,True,False,8997,63,3,False,False,False,False,False,0.6428571428571429,0.0,1,ImageNet classification with deep convolutional neural networks,https://dl.acm.org/citation.cfm?id=3098997.3065386
convolutional neural network,2962835968,3,2015,False,False,True,False,False,False,False,False,False,False,False,False,40964,66,0,False,False,False,False,False,0.0,0.0,1,Very Deep Convolutional Networks for Large-Scale Image Recognition,https://arxiv.org/pdf/1409.1556
convolutional neural network,2626778328,4,2017,False,False,True,False,False,False,False,False,False,False,False,False,6545,25,0,False,False,False,False,False,0.0,0.0,1,Attention Is All You Need,https://arxiv.org/pdf/1706.03762v5
temporal logic,1556566737,1,2004,False,False,True,False,False,False,False,False,False,False,False,False,3350,44,0,False,False,False,False,False,0.0,0.0,-1,A Temporal Logic of Nested Calls and Returns,https://link.springer.com/content/pdf/10.1007%2F978-3-540-24730-2_35.pdf
temporal logic,1503170978,2,1993,False,False,False,False,False,True,False,False,False,False,False,False,2944,23,0,False,False,False,False,False,0.0,0.0,-1,Symbolic Model Checking,http://dblp.uni-trier.de/db/conf/cav/cav96.html#ClarkeMCH96
temporal logic,2161484642,3,1983,False,False,False,False,False,False,False,False,False,False,False,False,6867,46,1,False,False,False,False,False,0.6,0.0,-1,Maintaining knowledge about temporal intervals,http://dblp.uni-trier.de/db/journals/cacm/cacm26.html#Allen83
temporal logic,2546438959,4,1997,False,False,False,False,False,False,False,False,False,False,False,False,18,31,0,False,False,False,False,False,0.0,0.0,-1,Alternating-Time Temporal Logic,https://link.springer.com/content/pdf/10.1007%2F3-540-49213-5_2.pdf
hash function,2163059190,1,2001,False,False,False,False,False,False,False,False,False,False,False,False,6496,38,0,False,False,False,False,False,0.0,0.0,-1,A scalable content-addressable network,http://robotics.eecs.berkeley.edu/~wlr/228a/Projects/ee228.pdf
hash function,2053229256,2,2011,False,False,False,False,False,False,False,False,False,False,False,False,248,75,0,False,False,False,False,False,0.0,0.0,1,High-dimensional signature compression for large-scale image classification,http://dblp.uni-trier.de/db/conf/cvpr/cvpr2011.html#SanchezP11
hash function,1520914943,3,2002,False,False,False,False,False,False,False,False,False,False,False,False,3843,16,0,False,False,False,False,False,0.0,0.0,-1,The Sybil Attack,http://ci.nii.ac.jp/naid/80015731566
hash function,2610191668,4,2016,False,False,False,False,True,False,False,False,False,False,False,False,61,41,0,False,False,False,False,False,0.0,0.0,1,Document tracking on a distributed ledger,https://lens.org/058-564-463-306-742
hash function,1610688607,5,2001,False,False,True,False,False,False,False,False,False,False,False,False,2264,38,0,False,False,False,False,False,0.0,0.0,-1,Short Signatures from the Weil Pairing,https://link.springer.com/content/pdf/10.1007%2F3-540-45682-1_30.pdf
usability,2101234009,1,2011,False,False,True,False,False,False,False,False,False,False,False,False,30770,40,0,True,False,False,False,False,0.0,0.0,1,Scikit-learn: Machine Learning in Python,https://hal.inria.fr/hal-00650905/PDF/pedregosa11a.pdf
usability,2160378127,2,2013,False,False,False,False,False,False,False,False,False,False,False,False,18412,95,0,True,False,False,False,False,0.0,0.0,1,MAFFT Multiple Sequence Alignment Software Version 7: Improvements in Performance and Usability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3603318/figure/mst010-F3/
